"ME_NUMERO","ME_CTR","ME_PLACA","ME_D_SAIDA","ME_K_SAIDA","ME_H_SAIDA","ME_T_SAIDA","ME_D_RET","ME_K_RET","ME_H_RET","ME_T_RET","ME_D_PREV","ME_H_PREV","ME_QUANT","ME_TIPOKM","ME_VALUNIT","ME_FRANQ","ME_KMEXCED","ME_HREXCED","ME_BONUS","ME_SEGURO","ME_TAXASER","ME_V_ANTEC","ME_CAUCAO","ME_PROTEC","ME_TAXAENT","ME_VAL_MOT","ME_EXT_MOT","ME_LIMITE","ME_AVARIAS","ME_PERDAT","ME_DM","ME_DP","ME_DPP","ME_LCE","ME_SUBST","ME_HORAS_MIN","ME_RETIRAR","ME_LOJA","ME_MOTOAD","ME_TIPOCTR","ME_DESCONTO","ME_DIAEXCED","ME_FRANQUIA_TER","ME_L_SAIDA","ME_L_PREV","ME_SAIUTMP","ME_CONDUTOR","CONTRATO_ID","DEVOLVIDO_AVARIAS","OBSERVACAO","OPERADOR","CODIGOGRUPO","ME_UPGRADE","ID_SUBSTITUICAO","ME_VALORPREVISTO","LOCACAO_ID","TIPOLOCACAO","QTD_HORAS_EXC","ME_TARIFA","OP_RECEBEU_VEICULO","CUPOM_PROMOCIONAL","STATUS","ME_RESERVA","MOVIMENTO_ID","MEDICAO","QTD_DIAS","ME_SUBSTITUTO","VE_TITULAR","ME_VALOR_AQUISICAO","VALOR_LOCACAO","VALOR_AQUISICAO","FRANQUIA_LOCACAO","LOCALIZACAO_ID","TIPO_DESCONTO","ME_SERVICOADICIONAL","CODIGONOTAFISCAL","SAIDA","RETORNO","PREVISAO","VALOR_REAJUSTADO","INDICE_REAJUSTE","INDICE","KM_RODADO"
322,"00007326001",TUJ5B71,2026-05-08,1,16:57:00,"0  ",,,,,2028-09-08,16:57:00,122,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,312,N,,,,0.0,,61000.0,,,0.0,,,,A,,,"001",854,,S,,500.0,0.0,,,P,0.0,,2026-05-08 16:57:00.000,,2028-09-08 16:57:00.000,,,,0
323,"00023826001",TTL0H06,2026-05-08,53842,17:38:00,"0  ",,,,,2028-09-08,17:38:00,122,L,400.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,313,N,,,,0.0,,48800.0,,,0.0,,,,A,,,"001",854,,S,,400.0,0.0,,,P,0.0,,2026-05-08 17:38:00.000,,2028-09-08 17:38:00.000,,,,0
324,"00023926001",TUI4H41,2026-05-09,1,08:20:00,"0  ",,,,,2028-09-09,08:20:00,122,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,314,N,,,,0.0,,61000.0,,,0.0,,,,A,,,"001",854,,S,,500.0,0.0,,,P,0.0,,2026-05-09 08:20:00.000,,2028-09-09 08:20:00.000,,,,0
325,"00007426001",TUO3A75,2026-05-11,14735,12:18:00,"0  ",2026-06-02,17613,16:53:00,"0  ",2028-09-11,12:18:00,122,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,315,N,,,,0.0,,55510.0,,,0.0,,,,E,,,"001",22,,S,,455.0,0.0,,,P,0.0,,2026-05-11 12:18:00.000,2026-06-02 16:53:00.000,2028-09-11 12:18:00.000,,,,2878
326,"00024026001",TUG9C74,2026-05-11,1,12:56:00,"0  ",,,,,2028-09-11,12:56:00,122,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,316,N,,,,0.0,,61000.0,,,0.0,,,,C,,,"001",854,,S,,500.0,0.0,,,P,0.0,,2026-05-11 12:56:00.000,,2028-09-11 12:56:00.000,,,,0
327,"00024126001",TUG9C71,2026-05-11,1,17:14:00,"0  ",,,,,2028-09-11,17:14:00,122,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,317,N,,,,0.0,,61000.0,,,0.0,,,,C,,,"001",854,,S,,500.0,0.0,,,P,0.0,,2026-05-11 17:14:00.000,,2028-09-11 17:14:00.000,,,,0
328,"00007526001",TTB9C07,2026-05-12,1,09:47:00,"0  ",,,,,2028-09-12,09:47:00,122,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,318,N,,,,0.0,,55510.0,,,0.0,,,,A,,,"001",854,,S,,455.0,0.0,,,P,0.0,,2026-05-12 09:47:00.000,,2028-09-12 09:47:00.000,,,,0
329,"00000226001",TUB8J84,2026-05-12,1,11:33:00,"0  ",,,,,2028-09-12,11:33:00,122,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,5,0.0,AS,0.0,,,0,0,,,319,N,,,,0.0,,55510.0,,,0.0,,,,A,,,"001",854,,S,,455.0,0.0,,,P,0.0,,2026-05-12 11:33:00.000,,2028-09-12 11:33:00.000,,,,0
330,"00000326001",TTB8D55,2026-05-12,1,11:53:00,"0  ",,,,,2028-09-12,11:53:00,122,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,5,0.0,AS,0.0,,,0,0,,,320,N,,,,0.0,,55510.0,,,0.0,,,,A,,,"001",854,,S,,455.0,0.0,,,P,0.0,,2026-05-12 11:53:00.000,,2028-09-12 11:53:00.000,,,,0
331,"00007626001",TUD5C52,2026-05-12,6182,13:38:00,"0  ",,,,,2028-09-12,13:38:00,122,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,321,N,,,,0.0,,55510.0,,,0.0,,,,A,,,"001",854,,S,,455.0,0.0,,,P,0.0,,2026-05-12 13:38:00.000,,2028-09-12 13:38:00.000,,,,0
332,"00000426001",TUU3I11,2026-05-12,1,14:02:00,"0  ",,,,,2029-05-12,14:02:00,156,L,320.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,"","",,,,,,,N,5,0.0,AS,0.0,,,0,0,,,322,N,,,,0.0,,50102.84,,,0.0,,,,A,,,"001",1096,,S,,320.0,0.0,,,P,0.0,,2026-05-12 14:02:00.000,,2029-05-12 14:02:00.000,,,,0
333,"00024226001",TTE4F56,2026-05-12,21464,14:30:00,"0  ",,,,,2028-09-12,14:30:00,122,L,380.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,323,N,,,,0.0,,46360.0,,,0.0,,,,A,,,"001",854,,S,,380.0,0.0,,,P,0.0,,2026-05-12 14:30:00.000,,2028-09-12 14:30:00.000,,,,0
334,"00000526001",TUH4E17,2026-05-12,1,15:35:00,"0  ",,,,,2028-09-12,15:35:00,122,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,5,0.0,AS,0.0,,,0,0,,,324,N,,,,0.0,,55510.0,,,0.0,,,,A,,,"001",854,,S,,455.0,0.0,,,P,0.0,,2026-05-12 15:35:00.000,,2028-09-12 15:35:00.000,,,,0
335,"00000626001",TUC8G08,2026-05-12,1,18:19:00,"0  ",2026-06-24,4604,14:23:00,"0  ",2028-09-12,18:19:00,122,L,455.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,"","",,,,,,,N,5,0.0,AS,0.0,,,0,0,,,325,N,,,,0.0,,55510.0,,,0.0,,,,E,,,"001",43,,S,,455.0,0.0,,,P,0.0,,2026-05-12 18:19:00.000,2026-06-24 14:23:00.000,2028-09-12 18:19:00.000,,,,4603
336,"00024126001",TUG9C74,2026-05-11,1,09:55:00,"0  ",,,,,2028-09-11,09:55:00,122,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,317,N,,,,0.0,,61000.0,,,0.0,,,,A,,,"001",854,,S,,500.0,0.0,,, ,0.0,,2026-05-11 09:55:00.000,,2028-09-11 09:55:00.000,,,,0
337,"00024326001",TUG9C71,2026-05-13,1,11:16:00,"0  ",,,,,2028-09-13,11:16:00,122,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,326,N,,,,0.0,,61000.0,,,0.0,,,,A,,,"001",854,,S,,500.0,0.0,,,P,0.0,,2026-05-13 11:16:00.000,,2028-09-13 11:16:00.000,,,,0
338,"00024426001",TTR6G26,2026-05-13,38965,11:22:00,"0  ",2026-06-05,42918,10:41:00,"0  ",2028-09-13,11:22:00,122,L,400.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,327,N,,,,0.0,,48800.0,,,0.0,,,,E,,,"001",23,,S,,400.0,0.0,,,P,0.0,,2026-05-13 11:22:00.000,2026-06-05 10:41:00.000,2028-09-13 11:22:00.000,,,,3953
339,"00000726001",TUE7C44,2026-05-13,1,16:47:00,"0  ",,,,,2028-09-13,16:47:00,122,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,5,0.0,AS,0.0,,,0,0,,,328,N,,,,0.0,,55510.0,,,0.0,,,,C,,,"001",854,,S,,455.0,0.0,,,P,0.0,,2026-05-13 16:47:00.000,,2028-09-13 16:47:00.000,,,,0
340,"00000826001",TUD7C11,2026-05-13,1,16:59:00,"0  ",,,,,2028-09-06,16:59:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,"","",,,,,,,N,5,0.0,AS,0.0,,,0,0,,,329,N,,,,0.0,,55055.0,,,0.0,,,,C,,,"001",847,,S,,0.0,0.0,,,P,0.0,,2026-05-13 16:59:00.000,,2028-09-06 16:59:00.000,,,,0
341,"00000926001",TUH4E18,2026-05-13,1,18:24:00,"0  ",,,,,2028-09-13,18:24:00,122,L,455.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,"","",,,,,,,N,5,0.0,AS,0.0,,,0,0,,,330,N,,,,0.0,,55510.0,,,0.0,,,,A,,,"001",854,,S,,455.0,0.0,,,P,0.0,,2026-05-13 18:24:00.000,,2028-09-13 18:24:00.000,,,,0
342,"00001026001",TUD7C11,2026-05-13,1,19:09:00,"0  ",,,,,2028-09-13,19:09:00,122,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,5,0.0,AS,0.0,,,0,0,,,331,N,,,,0.0,,55510.0,,,0.0,,,,A,,,"001",854,,S,,455.0,0.0,,,P,0.0,,2026-05-13 19:09:00.000,,2028-09-13 19:09:00.000,,,,0
343,"00024526001",TUO4E16,2026-05-14,1,08:18:00,"0  ",,,,,2028-09-14,08:18:00,122,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,332,N,,,,0.0,,61000.0,,,0.0,,,,A,,,"001",854,,S,,500.0,0.0,,,P,0.0,,2026-05-14 08:18:00.000,,2028-09-14 08:18:00.000,,,,0
344,"00024626001",TUH7G18,2026-05-14,1,09:31:00,"0  ",,,,,2028-09-14,09:31:00,122,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,333,N,,,,0.0,,61000.0,,,0.0,,,,A,,,"001",854,,S,,500.0,0.0,,,P,0.0,,2026-05-14 09:31:00.000,,2028-09-14 09:31:00.000,,,,0
345,"00024726001",TUJ5F49,2026-05-14,1,09:38:00,"0  ",,,,,2028-09-14,09:38:00,122,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,334,N,,,,0.0,,61000.0,,,0.0,,,,C,,,"001",854,,S,,500.0,0.0,,,P,0.0,,2026-05-14 09:38:00.000,,2028-09-14 09:38:00.000,,,,0
346,"00001126001",TUC8G13,2026-05-14,1,15:23:00,"0  ",,,,,2028-09-14,15:23:00,122,L,455.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,"","",,,,,,,N,5,0.0,AS,0.0,,,0,0,,,335,N,,,,0.0,,55510.0,,,0.0,,,,A,,,"001",854,,S,,455.0,0.0,,,P,0.0,,2026-05-14 15:23:00.000,,2028-09-14 15:23:00.000,,,,0
347,"00024826001",TTS0H70,2026-05-14,53514,16:24:00,"0  ",2026-06-26,59722,11:26:00,"0  ",2028-09-14,16:24:00,122,L,400.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,336,N,,,,0.0,,48800.0,,,0.0,,,,E,,,"001",43,,S,,400.0,0.0,,,P,0.0,,2026-05-14 16:24:00.000,2026-06-26 11:26:00.000,2028-09-14 16:24:00.000,,,,6208
348,"00001226001",TUB9E47,2026-05-15,1,10:14:00,"0  ",,,,,2028-09-15,10:14:00,122,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,5,0.0,AS,0.0,,,0,0,,,337,N,,,,0.0,,55510.0,,,0.0,,,,A,,,"001",854,,S,,455.0,0.0,,,P,0.0,,2026-05-15 10:14:00.000,,2028-09-15 10:14:00.000,,,,0
349,"00024926001",TUQ4A80,2026-05-15,1,10:22:00,"0  ",,,,,2028-09-15,10:22:00,122,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,338,N,,,,0.0,,61000.0,,,0.0,,,,A,,,"001",854,,S,,500.0,0.0,,,P,0.0,,2026-05-15 10:22:00.000,,2028-09-15 10:22:00.000,,,,0
350,"00007726001",TUH7I13,2026-05-15,1,11:33:00,"0  ",,,,,2028-09-15,11:33:00,122,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,339,N,,,,0.0,,55510.0,,,0.0,,,,A,,,"001",854,,S,,455.0,0.0,,,P,0.0,,2026-05-15 11:33:00.000,,2028-09-15 11:33:00.000,,,,0
351,"00001326001",TUE7C44,2026-05-15,1,14:53:00,"0  ",,,,,2028-09-15,14:53:00,122,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,5,0.0,AS,0.0,,,0,0,,,340,N,,,,0.0,,55510.0,,,0.0,,,,A,,,"001",854,,S,,455.0,0.0,,,P,0.0,,2026-05-15 14:53:00.000,,2028-09-15 14:53:00.000,,,,0
352,"00007826001",TUH6B26,2026-05-15,2123,16:45:00,"0  ",2026-07-02,9468,09:33:00,"0  ",2028-09-15,16:45:00,122,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,341,N,,,,0.0,,61000.0,,,0.0,,,,E,,,"001",48,,S,,500.0,0.0,,,P,0.0,,2026-05-15 16:45:00.000,2026-07-02 09:33:00.000,2028-09-15 16:45:00.000,,,,7345
353,"00001426001",TUB8J66,2026-05-16,1,13:06:00,"0  ",,,,,2028-09-09,13:06:00,121,L,455.0,,0.0,10.83,,0.0,0.0,,0.0,,0.0,,,,"","",,,,,,,N,5,0.0,AS,0.0,,,0,0,,,342,N,,,,0.0,,55055.0,,,0.0,,,,C,,,"001",847,,S,,0.0,0.0,,,P,0.0,,2026-05-16 13:06:00.000,,2028-09-09 13:06:00.000,,,,0
354,"00001526001",TUB8J66,2026-05-16,1,13:34:00,"0  ",,,,,2028-09-16,13:34:00,122,L,455.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,"","",,,,,,,N,5,0.0,AS,0.0,,,0,0,,,343,N,,,,0.0,,55510.0,,,0.0,,,,A,,,"001",854,,S,,455.0,0.0,,,P,0.0,,2026-05-16 13:34:00.000,,2028-09-16 13:34:00.000,,,,0
355,"00025026001",TUK4E90,2026-05-18,1,10:36:00,"0  ",,,,,2028-09-18,10:36:00,122,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,344,N,,,,0.0,,61000.0,,,0.0,,,,A,,,"001",854,,S,,500.0,0.0,,,P,0.0,,2026-05-18 10:36:00.000,,2028-09-18 10:36:00.000,,,,0
356,"00025126001",TUC9B26,2026-05-18,1908,15:03:00,"0  ",2026-07-09,2546,15:55:00,"0  ",2028-09-18,15:03:00,122,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,345,N,,,,0.0,,61000.0,,,0.0,,,,E,,,"001",52,,S,,500.0,0.0,,,P,0.0,,2026-05-18 15:03:00.000,2026-07-09 15:55:00.000,2028-09-18 15:03:00.000,,,,638
357,"00025226001",TUI6D01,2026-05-18,1,15:35:00,"0  ",,,,,2028-09-18,15:35:00,122,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,346,N,,,,0.0,,61000.0,,,0.0,,,,A,,,"001",854,,S,,500.0,0.0,,,P,0.0,,2026-05-18 15:35:00.000,,2028-09-18 15:35:00.000,,,,0
358,"00025326001",TTI5G99,2026-05-19,53416,09:19:00,"0  ",,,,,2026-05-26,09:19:00,1,L,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,347,N,,,,0.0,,0.0,,,0.0,,,,C,,,"001",7,,S,,0.0,0.0,,,P,0.0,,2026-05-19 09:19:00.000,,2026-05-26 09:19:00.000,,,,0
359,"00025326001",TUP4A44,2026-05-19,1,09:22:00,"0  ",,,,,2028-09-19,09:22:00,122,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,347,N,,,,0.0,,61000.0,,,0.0,,,,A,,,"001",854,,S,,500.0,0.0,,, ,0.0,,2026-05-19 09:22:00.000,,2028-09-19 09:22:00.000,,,,0
360,"00025426001",TTR8I37,2026-05-19,21053,14:57:00,"0  ",,,,,2028-09-19,14:57:00,122,L,490.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,348,N,,,,0.0,,59780.0,,,0.0,,,,A,,,"001",854,,S,,490.0,0.0,,,P,0.0,,2026-05-19 14:57:00.000,,2028-09-19 14:57:00.000,,,,0
361,"00007926001",TUN4F29,2026-05-19,1,15:22:00,"0  ",,,,,2028-09-19,15:22:00,122,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,349,N,,,,0.0,,55510.0,,,0.0,,,,A,,,"001",854,,S,,455.0,0.0,,,P,0.0,,2026-05-19 15:22:00.000,,2028-09-19 15:22:00.000,,,,0
362,"00008026001",TUI6C76,2026-05-19,1,16:07:00,"0  ",2026-06-30,6263,17:33:00,"0  ",2028-09-19,16:07:00,122,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,350,N,,,,0.0,,55510.0,,,0.0,,,,E,,,"001",42,,S,,455.0,0.0,,,P,0.0,,2026-05-19 16:07:00.000,2026-06-30 17:33:00.000,2028-09-19 16:07:00.000,,,,6262
363,"00008126001",TUJ6A82,2026-05-20,1,11:56:00,"0  ",,,,,2028-09-20,11:56:00,122,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,351,N,,,,0.0,,61000.0,,,0.0,,,,A,,,"001",854,,S,,500.0,0.0,,,P,0.0,,2026-05-20 11:56:00.000,,2028-09-20 11:56:00.000,,,,0
364,"00008226001",TUL4J39,2026-05-20,1,13:16:00,"0  ",,,,,2028-09-20,13:16:00,122,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,352,N,,,,0.0,,55510.0,,,0.0,,,,A,,,"001",854,,S,,455.0,0.0,,,P,0.0,,2026-05-20 13:16:00.000,,2028-09-20 13:16:00.000,,,,0
365,"00001626001",TUF7C98,2026-05-20,1,15:30:00,"0  ",,,,,2028-09-13,15:30:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,"","",,,,,,,N,5,0.0,AS,0.0,,,0,0,,,353,N,,,,0.0,,55055.0,,,0.0,,,,C,,,"001",847,,S,,455.0,0.0,,,P,0.0,,2026-05-20 15:30:00.000,,2028-09-13 15:30:00.000,,,,0
366,"00001726001",TUF7C98,2026-05-20,1,15:49:00,"0  ",2026-06-18,3881,16:01:00,"0  ",2028-09-20,15:49:00,122,L,455.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,"","",,,,,,,N,5,0.0,AS,0.0,,,0,0,,,354,N,,,,0.0,,55510.0,,,0.0,,,,E,,,"001",29,,S,,455.0,0.0,,,P,0.0,,2026-05-20 15:49:00.000,2026-06-18 16:01:00.000,2028-09-20 15:49:00.000,,,,3880
367,"00025526001",TUI6B19,2026-05-21,1,18:25:00,"0  ",,,,,2028-09-21,18:25:00,122,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,355,N,,,,0.0,,61000.0,,,0.0,,,,A,,,"001",854,,S,,500.0,0.0,,,P,0.0,,2026-05-21 18:25:00.000,,2028-09-21 18:25:00.000,,,,0
368,"00008326001",TUL4J40,2026-05-22,1,14:42:00,"0  ",,,,,2028-09-22,14:42:00,122,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,356,N,,,,0.0,,55510.0,,,0.0,,,,A,,,"001",854,,S,,455.0,0.0,,,P,0.0,,2026-05-22 14:42:00.000,,2028-09-22 14:42:00.000,,,,0
369,"00008426001",TUA8H22,2026-05-22,4952,15:36:00,"0  ",,,,,2028-09-22,15:36:00,122,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,357,N,,,,0.0,,55510.0,,,0.0,,,,A,,,"001",854,,S,,455.0,0.0,,,P,0.0,,2026-05-22 15:36:00.000,,2028-09-22 15:36:00.000,,,,0
370,"00001826001",TUC8G17,2026-05-22,1,16:49:00,"0  ",,,,,2028-09-22,16:49:00,122,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,5,0.0,AS,0.0,,,0,0,,,358,N,,,,0.0,,55510.0,,,0.0,,,,A,,,"001",854,,S,,455.0,0.0,,,P,0.0,,2026-05-22 16:49:00.000,,2028-09-22 16:49:00.000,,,,0
371,"00001926001",TUK5E12,2026-05-25,1,15:39:00,"0  ",2026-07-01,3026,16:38:00,"0  ",2028-09-25,15:39:00,122,L,500.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,"","",,,,,,,N,5,0.0,AS,0.0,,,0,0,,,359,N,,,,0.0,,61000.0,,,0.0,,,,E,,,"001",37,,S,,500.0,0.0,,,P,0.0,,2026-05-25 15:39:00.000,2026-07-01 16:38:00.000,2028-09-25 15:39:00.000,,,,3025
372,"00002026001",TUO5E03,2026-05-25,1,15:48:00,"0  ",,,,,2028-09-25,15:48:00,122,L,500.0,,0.0,11.9,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,5,0.0,AS,0.0,,,0,0,,,360,N,,,,0.0,,61000.0,,,0.0,,,,C,,,"001",854,,S,,0.0,0.0,,,P,0.0,,2026-05-25 15:48:00.000,,2028-09-25 15:48:00.000,,,,0
373,"00008526001",TUC9B53,2026-05-25,2578,16:58:00,"0  ",,,,,2028-09-25,16:58:00,122,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,361,N,,,,0.0,,55510.0,,,0.0,,,,A,,,"001",854,,S,,455.0,0.0,,,P,0.0,,2026-05-25 16:58:00.000,,2028-09-25 16:58:00.000,,,,0
374,"00025626001",TUI6B06,2026-05-26,1,09:16:00,"0  ",,,,,2028-09-26,09:16:00,122,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,362,N,,,,0.0,,61000.0,,,0.0,,,,A,,,"001",854,,S,,500.0,0.0,,,P,0.0,,2026-05-26 09:16:00.000,,2028-09-26 09:16:00.000,,,,0
375,"00002126001",TUN5C91,2026-05-26,1,09:46:00,"0  ",2026-05-27,132,14:33:00,"0  ",2028-09-26,09:46:00,122,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,5,0.0,AS,0.0,,,0,0,,,363,N,,,,0.0,,55510.0,,,0.0,,,,E,,,"001",1,,S,,455.0,0.0,,,P,0.0,,2026-05-26 09:46:00.000,2026-05-27 14:33:00.000,2028-09-26 09:46:00.000,,,,131
376,"00008626001",TUF7H28,2026-05-26,3289,11:33:00,"0  ",,,,,2028-09-26,11:33:00,122,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,364,N,,,,0.0,,55510.0,,,0.0,,,,A,,,"001",854,,S,,455.0,0.0,,,P,0.0,,2026-05-26 11:33:00.000,,2028-09-26 11:33:00.000,,,,0
377,"00008726001",TUI6G69,2026-05-26,1,16:02:00,"0  ",,,,,2028-09-26,16:02:00,122,L,455.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,365,N,,,,0.0,,55510.0,,,0.0,,,,A,,,"001",854,,S,,455.0,0.0,,,P,0.0,,2026-05-26 16:02:00.000,,2028-09-26 16:02:00.000,,,,0
378,"00025726001",TUW0I31,2026-05-29,33105,15:45:00,"0  ",,,,,2028-09-29,15:45:00,122,L,400.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,366,N,,,,0.0,,48800.0,,,0.0,,,,A,,,"001",854,,S,,400.0,0.0,,,P,0.0,,2026-05-29 15:45:00.000,,2028-09-29 15:45:00.000,,,,0
379,"00008826001",TUC9B27,2026-05-27,3297,16:14:00,"0  ",,,,,2028-09-27,16:14:00,122,L,455.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,367,N,,,,0.0,,55510.0,,,0.0,,,,A,,,"001",854,,S,,455.0,0.0,,,P,0.0,,2026-05-27 16:14:00.000,,2028-09-27 16:14:00.000,,,,0
380,"00025826001",TTK8B50,2026-05-28,29582,13:10:00,"0  ",2026-07-13,36539,16:36:00,"0  ",2028-09-28,13:10:00,122,L,400.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,368,N,,,,0.0,,48800.0,,,0.0,,,,E,,,"001",46,,S,,400.0,0.0,,,P,0.0,,2026-05-28 13:10:00.000,2026-07-13 16:36:00.000,2028-09-28 13:10:00.000,,,,6957
